Id,StateAbbr,AttorneyUno,City,County,StateName,PostalCode,CreatedUtc
8479,FL,252C820D-EDA8-459C-8940-5727EA08F89E,Tampa,Hillsborough,Florida,33626,"2018-10-03 01:49:17"
8480,TN,36187664-4354-4788-B64D-120791D5B6FA,Memphis,Shelby,Tennessee,38197,"2018-09-20 15:13:52"
8481,FL,A58F080E-FE03-46E2-9CB6-FF55F9EBD88A,"West Palm Beach","Palm Beach",Florida,33407,"2018-10-03 02:12:44"
8482,TN,4D6E008F-E2BE-4684-860F-3987A86CA2AE,Memphis,Shelby,Tennessee,38197,"2018-09-20 15:29:14"
8483,FL,19D4FADD-6AF2-4FBA-8D5E-3C7983566BCD,MIAMI,Miami-Dade,Florida,33131,"2018-10-03 08:11:27"
8484,FL,93A60740-E77C-48E8-AF00-F7C03F27BEE3,Orlando,Orange,Florida,32814,"2018-10-03 09:03:30"
8485,FL,8D5BBE63-DA74-45A3-B9DC-A71BDE798BDD,Tampa,Hillsborough,Florida,33634,"2018-10-03 10:50:29"
8486,FL,628493F6-C460-424A-B311-0F1BF7354FE1,Tallahassee,Leon,Florida,32301,"2018-10-03 11:03:03"
8487,FL,4C3A3B7E-621D-425A-8ED0-4D5C8CB8FEC3,Pittsburgh,"Palm Beach",Florida,15212,"2018-10-03 11:39:04"
8488,FL,812D9EC8-773C-4165-A989-5C63FFF67BD7,Orlando,Orange,Florida,32809,"2018-10-03 11:40:18"
8489,FL,D3E13E63-9C27-43AA-83F2-2B4A90EC2E9A,Sarasota,Sarasota,Florida,34236,"2018-10-03 11:44:23"
8490,FL,31B2B1F0-989E-450F-AAD1-C0C8C8C31F75,Tampa,Hillsborough,Florida,33613,"2018-10-03 12:05:45"
8491,FL,C812C43D-B443-4037-9945-A1227A94C113,"DAYTONA BEACH",Volusia,Florida,32114,"2018-10-03 12:49:46"
8492,FL,E7826A70-194A-40D6-A6AF-698166480357,Marietta,Miami-Dade,Florida,30064,"2018-10-03 12:54:38"
8493,FL,167170A7-D37E-4D69-94D8-A76129DD7C08,Jacksonville,Duval,Florida,32204,"2018-10-03 12:58:21"
8494,FL,EFB63753-F59E-4B37-B444-1F13984C5CF3,"PALM BEACH GARDENS","Palm Beach",Florida,33418,"2018-10-03 13:03:07"
8495,FL,FDAFF2CA-4C94-4692-A5BD-B02CAB3C41EA,cocoa,Brevard,Florida,32922,"2018-10-03 13:07:42"
8496,FL,92908246-D51D-4FA2-90B6-989D4A366D65,Hollywood,Broward,Florida,33021,"2018-10-03 13:10:41"
8497,FL,235D776B-78AC-4B8D-A11C-A786D66BF3D1,Ocala,Marion,Florida,34470,"2018-10-03 13:14:04"
8498,FL,CD67D6B5-EE32-4EC8-9B87-8B0DCF3B6334,Jacksonville,Duval,Florida,32207,"2018-10-03 13:23:45"
8499,TX,EDCB2A46-525A-4312-9E4E-927EF20C7636,waco,McLennan,Texas,76710,"2018-05-22 15:17:37"
8500,FL,DAAC121F-08B0-45D2-A843-D0C440A82FB2,Jacksonville,Duval,Florida,32202,"2018-10-03 13:56:10"
8501,FL,C0E1CD61-D5C5-426F-83F1-33600C15CAD4,Orlando,Orange,Florida,32801,"2018-10-03 14:02:53"
8502,FL,0CB506E4-AE6F-40BD-BD6D-A82B18AB838D,Naples,Collier,Florida,34104,"2018-10-03 14:05:13"
8503,WI,75EE3CDB-B7E3-4B33-B4E2-6FE96417611C,Mequon,Ozaukee,Wisconsin,53097,"2020-05-13 21:56:22"
8504,FL,098C51E5-B585-4E3B-BBC9-EB34E330B6BC,"Boca Raton","Palm Beach",Florida,33487,"2018-10-03 14:51:01"
8505,FL,37EF5225-4480-43FC-BC3D-C4282D4DBD74,Deland,Volusia,Florida,32720,"2018-10-03 15:15:06"
8506,FL,CDE3CDBF-98F6-4B47-ACEC-86745DC11035,Orlando,Orange,Florida,32806,"2018-10-03 15:23:01"
8507,FL,4164C14F-5340-4BC5-B9D9-710C66458B58,Miami,Miami-Dade,Florida,33126,"2018-10-03 15:41:13"
8508,FL,7F6A2F67-227F-43A2-A9CA-CFD5354D4E3E,Tampa,Hillsborough,Florida,33607,"2018-10-03 16:56:34"
8509,FL,647482C5-B232-44D4-98A6-BBC76B93A8DD,Gainesville,Alachua,Florida,32601,"2018-10-03 17:06:14"
8510,WI,2D709EED-87AD-44BE-9D17-F7209D16DA36,Middleton,Dane,Wisconsin,53562,"2020-05-14 14:54:15"
8511,TX,D730F5FC-92E9-4771-9423-3C326693D57E,Houston,Harris,Texas,77002,"2018-05-22 18:44:28"
8512,FL,00CFACAE-F805-4FFA-8833-737E78A71B80,Jupiter,"Palm Beach",Florida,33458,"2018-10-03 18:44:28"
8513,FL,65F2C754-0DAE-4776-9149-EB8BC9FDD617,"St. Petersburg",Pinellas,Florida,33729,"2018-10-03 18:49:32"
8514,WI,9E2C9079-AAA3-41CC-88C7-3491D3C61FFC,"West Alis",Milwaukee,Wisconsin,53214,"2020-05-14 15:45:49"
8515,FL,095CAA2A-B5CC-49EC-9AEB-8272363F11EA,Roseville,Sarasota,Florida,55113,"2018-10-03 19:18:26"
8516,FL,412FFD15-B1E6-4136-A5D6-19BBD63BDBE2,Clearwater,Pinellas,Florida,34758,"2018-10-03 19:54:36"
8517,FL,6BB08114-9178-4126-982A-A3284BDB39CB,Tampa,Hillsborough,Florida,33629,"2018-10-03 20:24:30"
8518,FL,492DC719-EE67-40A1-B6AA-C6B9D9A6B1D6,"St. Petersburg",Pinellas,Florida,33704,"2018-10-03 21:17:36"
8519,TX,85143F84-6E8C-4974-8D1C-57D3C01C2EA2,Austin,Travis,Texas,78705,"2018-05-23 00:24:05"
8520,TN,4F2D39ED-1C52-440D-BF83-5368E4F11F8C,Knoxville,Knox,Tennessee,37919,"2018-09-21 17:15:08"
8521,FL,8A6F846F-D0E7-49F2-BE46-3B8BAC1FBD9A,Tampa,Hillsborough,Florida,33606,"2018-10-03 23:46:20"
8522,FL,D828C673-AF25-413F-BE91-5F1C1515DD94,"Miami Lakes",Miami-Dade,Florida,33016,"2018-10-04 00:59:45"
8523,FL,7074A770-4691-4834-851E-EC0DFA8109B9,Sunrise,Broward,Florida,33323,"2018-10-04 01:33:57"
8524,MA,D80CE3C3-F573-4D45-9D0C-7BACB2C083C4,Springfield,Other,Massachusetts,01111,"2019-05-29 19:10:27"
8525,FL,99DF8D4F-E40B-409B-81E5-FD89E280569A,Hialeah,Miami-Dade,Florida,33010,"2018-10-04 12:55:45"
8526,FL,C31B5E7F-8C1A-488A-AF7C-12A40C26E0F6,Naples,Collier,Florida,34117,"2018-10-04 13:17:57"
8527,GA,44B1FF79-DC4E-4F2E-A01F-4E404530CCB7,Orchid,Fulton,Georgia,32963,"2021-03-16 22:51:16"
8528,FL,B541605B-6062-4D1B-85F7-474D60B25792,"St. Petersburg",Pinellas,Florida,33701,"2018-10-04 13:37:21"
8529,FL,297DD8C7-3702-440F-909E-77CAEA20EDF2,GAINESVILLE,Alachua,Florida,32608,"2018-10-04 15:50:22"
8530,GA,3B1E36A3-F60B-485B-8336-9A1604F7609E,Athens,Clarke,Georgia,30606,"2021-03-17 17:27:39"
8531,FL,7781ECC7-14C8-4687-9F44-16287F81BB50,Tampa,"Palm Beach",Florida,33613,"2018-10-04 16:49:23"
8532,IL,510D1645-673E-4CE0-8008-3DDAA8B0BF60,Naperville,DuPage,Illinois,60565,"2018-12-04 23:51:06"
8533,GA,01B25071-1108-4A64-B612-1494D778108D,Atlanta,Fulton,Georgia,30319,"2021-03-18 14:06:57"
8534,WI,31CB3560-AFE3-4AE0-8F8C-E9AA7EF9A849,madison,Dane,Wisconsin,53703,"2020-05-18 12:13:21"
8535,FL,6DF95193-06F7-4524-BA12-CB5634ED100A,Brooksville,Hernando,Florida,34601,"2018-10-04 23:41:17"
8536,FL,21E135FE-9FD5-49BB-8000-ED5B04BC9CD0,Tampa,Pinellas,Florida,33606,"2018-10-05 14:50:46"
8537,FL,00D7706E-1B37-4380-B3E0-B62F053FEA7A,"Boca Raton","Palm Beach",Florida,33486,"2018-10-05 16:03:35"
8538,IL,91433048-14F8-4965-BB0E-2A4F79C4C30E,Wheaton,DuPage,Illinois,60189,"2018-12-07 15:16:37"
8539,TN,BCE46A87-6F9B-4EB5-BDA8-A3C29D8DCC89,Brentwood,Williamson,Tennessee,37027,"2018-09-26 17:39:07"
8540,FL,DFB4C36A-58D4-44A8-AD39-7681DE5EA056,NAPLES,Collier,Florida,34108,"2018-10-05 20:05:11"
8541,FL,C1520058-9A4E-4DC8-9A59-951408FF0863,"Coral Gables",Miami-Dade,Florida,33134,"2018-10-05 23:38:40"
8542,FL,0B806A0A-96F6-428D-BDDE-CD69B9E1DBD8,Plantation,Broward,Florida,33324,"2018-10-06 03:30:04"
8543,GA,191D41AE-8A46-4737-905A-A107C4D33684,Dahlonega,Lumpkin,Georgia,30533,"2021-03-21 21:13:52"
8544,TN,0FFB4195-1E3C-4938-811F-071C015F1DB6,Brentwood,Williamson,Tennessee,37024,"2018-09-27 18:42:58"
8545,FL,D8535D11-6C1F-43CA-8564-56DB3BF16293,Miramar,Broward,Florida,33027,"2018-10-06 17:37:02"
8546,SC,9DAF26BA-3082-48CE-9312-98309A4B03D5,Columbia,Richland,"South Carolina",29201,"2018-01-23 18:31:12"
8547,MA,72D6CB43-A6D1-4FED-BF49-CC622F82F19D,Springfield,Hampden,Massachusetts,01111,"2019-06-06 13:36:38"
8548,MA,CBA531B8-1DE1-4D05-9043-89FF7DBD4971,Springfield,Hampden,Massachusetts,01111,"2019-06-06 18:09:54"
8549,MA,4289DD5F-FFDC-470C-84D5-216800B773EB,Springfield,Other,Massachusetts,01111,"2019-06-06 18:16:19"
8550,AZ,A9FD6C09-5F40-4C99-AF1B-1AB2683DC864,Phoenix,Maricopa,Arizona,85027,"2021-05-03 14:40:53"
8551,FL,E33D6713-04F8-47DA-BA35-3E32CE000411,"Fort Lauderdale",Broward,Florida,33316,"2018-10-08 12:29:16"
8552,FL,CC756F17-2A0D-43CC-9F7B-004258A5DDE5,Jacksonville,Duval,Florida,32207,"2018-10-08 16:06:46"
8553,SC,5ECBB001-E1B9-4C7D-9A33-A2FC0CF75E7F,Columbia,Richland,"South Carolina",29204,"2018-01-26 19:56:06"
8554,FL,BEFB3190-8889-459A-B91D-42EFCF6A2909,"Pompano Beach",Broward,Florida,33069,"2018-10-08 21:05:44"
8555,FL,AC5181DB-2561-4B54-B9FA-BE2B194F3F70,"Pompano Beach",Broward,Florida,33063,"2018-10-09 00:54:12"
8556,IL,1C37C48C-79CB-43AF-A112-94EDDF09A933,Chicago,Cook,Illinois,60601,"2018-12-12 18:18:22"
8557,FL,FE8FE79F-C765-4BCE-A957-E1D80FCD87F8,"West Palm Beach","Palm Beach",Florida,33406,"2018-10-09 14:30:25"
8558,FL,EF844A70-D120-41B4-ACF6-5734CACD1F84,"St. Petersburg",Hillsborough,Florida,33701,"2018-10-09 18:32:34"
8559,FL,EF090B97-9D24-4D7A-9980-C946E74134AF,Weston,Broward,Florida,33326,"2018-10-09 23:42:31"
8560,FL,3E3D4DD6-6684-4853-8F05-14F2D980A36F,Miami,Miami-Dade,Florida,33145,"2018-10-10 00:39:18"
8561,FL,25C0B2FC-4B9A-4A9D-A808-8429669E6B05,Interlachen,Putnam,Florida,32148,"2018-10-10 01:59:41"
8562,FL,4B65834A-5489-444A-AFBD-56D2DFF52F02,Orlando,Orange,Florida,32801,"2018-10-10 02:01:34"
8563,FL,74C741E0-56FD-4098-96CE-F2132BC83A7B,Sarasota,Sarasota,Florida,34240,"2018-10-10 11:37:47"
8564,FL,0B4164AC-346D-45B1-8CA2-4FD7066ABABF,Miami,Other,Florida,33165,"2018-10-10 12:15:35"
8565,FL,6DE93AD3-1269-4D35-B67E-0C072ADEE2C8,Orlando,Orange,Florida,32814,"2018-10-10 12:30:41"
8566,FL,8E749143-19FA-40C5-87F6-8A58573E0810,Ocala,Marion,Florida,34483,"2018-10-10 14:24:53"
8567,FL,EE00CB40-30C2-46C0-B326-B1B0E52C6F7F,Miami,Miami-Dade,Florida,33143,"2018-10-10 16:41:14"
8568,FL,EFB09127-CED1-4C3D-80A8-6E2E9785ABEE,Minneapolis,Brevard,Florida,55416,"2018-10-10 17:39:30"
8569,FL,83D5CBD1-A2DC-4CC7-A588-D01CB5E02F35,"Boca Raton","Palm Beach",Florida,33431,"2018-10-10 21:07:01"
8570,NY,FD626AA6-C7EE-4CEC-8448-CC7D977F0116,Syracuse,Onondaga,"New York",13203,"2021-02-19 00:14:59"
8571,FL,9EE2F377-7539-40B4-A740-7117CED1C5C3,Aventura,Miami-Dade,Florida,33180,"2018-10-10 22:17:50"
8572,FL,7A1242BE-38D4-465A-9FE1-10A3503C3EA3,"Fort Lauderdale",Broward,Florida,33301,"2018-10-11 18:42:10"
8573,IL,F03C17A5-8B11-4C69-AF8D-28F1896712E9,Chicago,Cook,Illinois,60603,"2018-12-17 19:25:22"
8574,SC,0B330004-7B37-4946-A9F1-B6362819C4A2,Charleston,Charleston,"South Carolina",29402,"2018-02-05 19:15:36"
8575,SC,D36FE763-D9C5-46DD-B9C1-9B2DE3C00CEE,Charleston,Charleston,"South Carolina",29464,"2018-02-06 20:05:46"
8576,SC,9B79B152-D833-4C63-9709-F7B6F68466E1,Charleston,Charleston,"South Carolina",29401,"2018-02-07 19:14:52"
8577,SC,81D6E835-9472-4A8E-98A2-B149A189555C,Charleston,Charleston,"South Carolina",29401,"2018-02-07 19:14:58"
8578,SC,7B0D2EC3-E0D3-4956-BEBE-06830B2C4420,Charleston,Charleston,"South Carolina",29403,"2018-02-07 20:33:29"
8579,NY,59D98FEE-5E12-48AF-812B-56F64C920941,"New York","New York","New York",10016,"2021-02-24 03:59:56"
8580,GA,CEC89EC5-08C1-402C-A62F-86FABB3E5344,Atlanta,Fulton,Georgia,30303,"2021-04-04 00:28:59"
8581,IL,21D22EB4-0D74-4E87-AD8A-3B8B629621B0,CHICAGO,Cook,Illinois,60606,"2018-12-20 16:01:23"
8582,OK,00CF1D0F-124D-4D0A-A832-E22118CC111E,Tulsa,Tulsa,Oklahoma,74114,"2021-04-06 14:47:33"
8583,GA,E4CD2E92-5BD1-44F4-AB92-ACC7E78B0DC5,Summerfield,Other,Georgia,34491,"2021-04-04 19:39:33"
8584,SC,A8A7E912-3EA3-477E-B186-C96215A9826B,Columbia,Richland,"South Carolina",29208,"2018-02-08 21:44:50"
8585,NC,8EC65401-8301-475F-8775-E78F7168FA22,Wilkesboro,Wilkes,"North Carolina",28697,"2020-12-12 13:58:11"
8586,FL,362AF56A-1CA3-4E4A-9EB0-D7A6ED5E82A7,"Pinellas Park",Pinellas,Florida,33781,"2018-10-15 12:54:17"
8587,FL,C82E2677-E649-47E8-82F1-D330546C2FAC,Orlando,Orange,Florida,32801,"2018-10-15 14:54:04"
8588,TN,E0B1C512-1853-4A08-9CD7-9BC1C5877A6C,Nashville,Davidson,Tennessee,37219,"2018-10-15 23:09:16"
8589,TN,CF158C84-9559-4B1F-9E45-4D012E3DB69E,Nashville,Davidson,Tennessee,37201,"2018-10-16 00:12:21"
8590,TN,2724E373-A252-444F-B171-76BFCDF017ED,Brentwood,Davidson,Tennessee,37027,"2018-10-16 01:02:16"
8591,GA,48F149F3-A111-498B-8118-D0D69F0FD45B,Atlanta,Fulton,Georgia,30303,"2021-04-07 00:53:16"
8592,TN,03F0B183-8A51-42CE-AF0E-638EC7803B40,Nashville,Davidson,Tennessee,37219,"2018-10-16 01:19:08"
8593,FL,C63DBA46-393D-4772-A8A0-21CBE49A6F12,"Santa Rosa Beach",Walton,Florida,32459,"2018-10-15 17:00:21"
8594,TN,CB47307B-74FA-447E-8818-66B383FC676E,Nashville,Davidson,Tennessee,37219,"2018-10-16 12:56:22"
8595,IL,F27221B3-65CB-4231-B88B-EF9C76EC0CBD,ATLANTA,Fulton,Illinois,30328,"2018-12-28 10:58:17"
8596,TN,077A836F-66EF-49A2-A156-175054F5541D,Nashville,Davidson,Tennessee,37201,"2018-10-16 13:16:18"
8597,TN,63599703-70F6-4614-9766-EBC2C75D20C7,Nashville,Davidson,Tennessee,37243,"2018-10-16 13:50:11"
8598,IL,D464D982-FAEC-4195-8AE5-00991E949BCE,Chicago,Cook,Illinois,60605,"2018-12-28 15:36:37"
8599,TN,B568C222-9607-41C6-A178-4D9D15F1AFEA,Nashville,Davidson,Tennessee,37219,"2018-10-16 14:52:39"
8600,TN,AC3A04C2-ED25-4BF0-866D-E293CF307808,Nashville,Davidson,Tennessee,37219,"2018-10-16 15:46:46"
8601,NY,DF99329F-13FF-449F-AA8C-E9181C79C0C2,"NEW ROCHELLE","New York","New York",10804,"2021-02-27 18:54:53"
8602,TN,1226F86E-C67B-495A-BD07-39D25E04A4E5,"Nashville, TN",Davidson,Tennessee,37219,"2018-10-16 20:09:40"
8603,FL,90CCBCEB-CD8A-40E9-87E2-0E28C5CB424F,"North miami",Miami-Dade,Florida,33181,"2018-10-15 23:16:44"
8604,TN,CE1D345A-BBD1-460A-8C66-46BD8333CAE1,Nashville,Davidson,Tennessee,37201,"2018-10-16 20:23:03"
8605,TN,E2C29220-8559-4CE2-A667-20B3F138234F,Nashville,Davidson,Tennessee,37203,"2018-10-16 22:48:42"
8606,TN,C39F6BA2-00AA-4E62-947D-906D891BF8CC,Columbia,Maury,Tennessee,38401,"2018-10-17 00:06:26"
8607,TN,CAD49A2C-3729-4EA7-B30F-F74C3245A272,Nashville,Davidson,Tennessee,37203,"2018-10-17 01:39:14"
8608,TN,6ABC6E32-CAFC-4620-9045-9471A5336751,Brentwood,Davidson,Tennessee,37027,"2018-10-17 01:56:52"
8609,TN,43194037-953D-4D34-A972-62AC07538102,Nashville,Davidson,Tennessee,37201,"2018-10-17 03:54:37"
8610,TN,F9357AA1-CAE7-4C02-BC3E-327AD17FA747,Nashville,Davidson,Tennessee,37212,"2018-10-17 12:01:49"
8611,TN,4C3516CC-62EF-49E1-94EE-C16847183823,Nashville,Davidson,Tennessee,37210,"2018-10-17 14:12:49"
8612,TN,9E75CAF9-8818-4A6E-83D8-AC946E953F2A,Nashville,Davidson,Tennessee,37203,"2018-10-17 14:19:53"
8613,TN,EA28FD4E-A836-4488-B079-20FC16CCC47D,Nashville,Davidson,Tennessee,37219,"2018-10-17 16:06:19"
8614,TN,5D2E502F-D9A4-49C8-8843-4FEB711CCEC6,NASHVILLE,Davidson,Tennessee,37211,"2018-10-17 16:07:42"
8615,TN,6BB84B9B-0903-42F3-891E-9716CB1DFD82,Nashville,Davidson,Tennessee,37206,"2018-10-17 18:51:51"
8616,FL,D4AD86A2-A640-4CF7-AE19-A7D52D7E411C,Naples,Collier,Florida,34103,"2018-10-16 12:44:23"
8617,WI,F9519B0B-8C31-4B1C-AD63-D8EF040C6E74,MADISON,Dane,Wisconsin,53705,"2020-06-03 17:04:59"
8618,IL,1E1B6F47-595B-4D40-8AF8-516448727078,Guangzhou,Cook,Illinois,27513,"2019-01-05 14:56:07"
8619,TN,9CC17CAD-6240-4F11-A6A2-D740EB0C5DEF,Knoxville,Knox,Tennessee,37902,"2018-10-22 05:47:52"
8620,GA,610D5126-3FE9-4E44-A699-C8A0CA3FBE8D,Atlanta,Fulton,Georgia,30363,"2021-04-12 17:41:45"
8621,WI,64A960BF-09B8-46CB-958E-CE999790A8A7,Ashland,Ashland,Wisconsin,54806,"2020-06-05 19:53:15"
8622,CA,3658A5E8-02A0-47F0-AB4F-A5AF9EC26D62,"Los Angeles","Los Angeles",California,90034,"2021-08-31 04:35:23"
8623,FL,2CE5EDCA-6E03-48F3-BFBD-BB00F3176D7A,Tampa,Okaloosa,Florida,33606,"2018-10-17 21:40:30"
8624,GA,853F500F-B02C-4D94-983E-5A4B56E8A206,Atlanta,Fulton,Georgia,30363,"2021-04-13 14:47:14"
8625,GA,4322A4E1-3D33-481B-BC15-EBF4BB6E2410,Atlanta,Fulton,Georgia,30308,"2021-04-13 14:53:47"
8626,GA,E392FDB0-0593-4BE4-A70B-962FE95FD413,Atlanta,Fulton,Georgia,30309,"2021-04-13 18:43:02"
8627,TN,1E1CB500-12FF-4E29-B981-C058A38DC1AB,Nashville,Davidson,Tennessee,37219,"2018-10-24 14:07:47"
8628,TX,ECDB032C-0E79-4CD0-88BE-10D633252F46,"San Antonio",Bexar,Texas,78216,"2018-06-04 15:34:35"
8629,TN,D83264D5-A235-42B6-A390-F68BCCFBF820,Nashville,Davidson,Tennessee,37219,"2018-10-24 17:49:22"
8630,GA,69417D2C-D4C6-4B86-A421-D7BB3FDC335E,Atlanta,Fulton,Georgia,30309,"2021-04-14 15:00:06"
8631,TN,EEC9ADC7-62E6-42FA-8F5B-E815B5D5ED82,Nashville,Davidson,Tennessee,37219,"2018-10-24 20:19:56"
8632,TN,54646E99-2598-42B7-B3AA-A1CC427526CF,Nashville,Davidson,Tennessee,37219,"2018-10-25 19:45:49"
8633,WI,86A18CFC-0E6F-49BE-A330-6437871858EB,Madison,Dane,Wisconsin,53703,"2020-06-08 22:38:24"
8634,TN,DF84D9D3-CF33-461A-A6A9-3567ABE83A70,Nashville,Davidson,Tennessee,37219,"2018-10-26 19:11:40"
8635,TN,A5088F6E-833C-43C5-A766-46B988CB76D7,Memphis,Shelby,Tennessee,38103,"2018-10-26 19:27:47"
8636,TN,530983FA-30FE-4285-9280-62AB642B40FB,Nashville,Davidson,Tennessee,37219,"2018-10-26 23:00:14"
8637,TN,007E4693-CEDE-405F-A31B-C0DA418DB147,Memphis,Shelby,Tennessee,38103,"2018-10-29 13:12:08"
8638,GA,EBE09870-B925-441D-AAB3-1EB2638601A0,Atlanta,Fulton,Georgia,30309,"2021-04-15 15:17:13"
8639,NY,4F880787-9392-4BED-9D3D-A0F406CAA514,"New York","New York","New York",10013,"2021-03-10 15:17:14"
8640,TN,2B4F87EC-81B7-4806-A6B6-31ECA5FA3938,Nashville,Davidson,Tennessee,37219,"2018-10-29 21:52:17"
8641,NY,A56EE4FA-FF1B-4608-A724-F361769CD077,Hoboken,"New York","New York",07030,"2021-03-11 04:13:31"
8642,SC,D568CBDD-91B4-46CD-9B9A-C1896635DBFA,"Mount Pleasant",Charleston,"South Carolina",29464,"2018-03-02 16:34:45"
8643,CA,82BF6C8B-8D5A-4DBC-AF99-1DF5025D831A,Oakland,Alameda,California,94612,"2021-09-08 17:52:33"
8644,FL,78955E9A-AB38-40F2-AA74-C978BB4F2970,Belmont,Other,Florida,94002,"2018-10-22 18:39:58"
8645,ME,4936988B-D550-4855-8AD0-92FB353826E6,portland,Cumberland,Maine,04046,"2021-06-10 18:40:47"
8646,FL,C19B40B9-7310-4248-BE27-41CC413FE421,Milton,"Santa Rosa",Florida,32572,"2018-10-22 22:01:26"
8647,FL,78E2BEC1-3BBC-4C0A-A02D-12A5D52D3C74,Tampa,Hillsborough,Florida,33612,"2018-10-22 22:46:49"
8648,FL,5E0FFEE3-8BE3-4ECA-B958-EC6F3936E19F,"Avon Park",Highlands,Florida,33825,"2018-10-23 04:48:49"
8649,SC,6C41E86D-4907-4287-923F-988941E38150,Columbia,Richland,"South Carolina",29203,"2018-03-08 21:28:48"
8650,CA,A766F666-2CB2-4C5D-8681-55C6AD332366,"San Francisco","San Francisco",California,94111,"2021-09-12 22:07:15"
8651,WI,94F8D2E2-3D31-47D5-8C48-DEE04C75BB91,Milwaukee,Milwaukee,Wisconsin,53222,"2020-06-10 19:12:09"
8652,WI,2008E673-5892-4DC3-9A82-7A43D31E6CFC,Waukegan,Kenosha,Wisconsin,53140,"2020-06-10 19:12:19"
8653,WI,132C2FC1-6810-47B6-8E3E-225D37C72AE4,Nahsotah,Waukesha,Wisconsin,53058,"2020-06-10 19:13:06"
8654,WI,78511DAF-217F-4579-B9FC-8DE9643068DA,Middleton,Dane,Wisconsin,53562,"2020-06-10 19:40:41"
8655,WI,6B371FB2-9B3C-49DF-9C2E-5836AF46F31D,"Green Bay",Brown,Wisconsin,54301,"2020-06-10 19:41:33"
8656,NY,C8A68A2E-24CB-40CD-B07B-C293AA7D4311,"New York","New York","New York",10166,"2021-03-16 19:24:35"
8657,WI,80535157-FB00-489B-A4EB-D92B1FE9E403,Glendale,Milwaukee,Wisconsin,53209,"2020-06-10 19:47:19"
8658,WI,A163CDF7-6D3D-442C-BA44-283C5997950D,Madison,Dane,Wisconsin,53701,"2020-06-10 19:54:01"
8659,FL,24AD0FDF-AE94-47B7-9227-5C77753B90FA,Riverview,Hillsborough,Florida,33579,"2018-10-24 04:01:22"
8660,WI,97095553-07E6-433A-BE0F-06D61F2FF639,"NEW YORK",Dane,Wisconsin,10003,"2020-06-10 20:03:06"
8661,WI,B98CD570-A1F5-4609-AF93-25BCC6A22DCF,Verona,Dane,Wisconsin,53593,"2020-06-10 20:16:55"
8662,WI,ACCD7684-6791-4F57-B8E3-C1970C9910F0,"Eau Claire","Eau Claire",Wisconsin,54701,"2020-06-10 20:44:53"
8663,WI,874AB806-CC83-4E5F-AF6F-8178736F8F97,oconomowoc,Waukesha,Wisconsin,53066,"2020-06-10 20:50:45"
8664,WI,563EF90A-7E3B-4414-917B-40C8D5B52185,Milwaukee,Milwaukee,Wisconsin,53217,"2020-06-10 20:51:51"
8665,NY,8135539B-2AB7-4662-83F8-E2E89EE839B4,"New York","New York","New York",10166,"2021-03-17 14:11:56"
8666,WI,3073A3C9-D47A-483F-9505-AF6E8E55DAC8,Madison,Dane,Wisconsin,53717,"2020-06-10 22:35:24"
8667,GA,1B655513-7088-43BA-A600-32B1559A7937,Atlanta,Cobb,Georgia,30303,"2021-04-15 17:32:15"
8668,MA,E641536C-A168-43A1-B569-CCAD788EC1A2,Springfield,Hampden,Massachusetts,01111,"2019-07-15 20:26:51"
8669,WI,9BCB0B78-19E8-47E9-95DD-BE4394B39001,Madison,Dane,Wisconsin,53703,"2020-06-11 20:18:48"
8670,CA,D26DD486-1B87-4B26-BDB1-82193DE31D55,Alhambra,"Los Angeles",California,91801,"2021-09-16 08:11:49"
8671,CA,AB5819FB-F996-451D-BAFE-4CCF31475AD8,"San Francisco",Alameda,California,94104,"2021-09-16 17:05:30"
8672,WI,83ABD833-15A8-4397-8B5B-85AD0F96A821,Milwaukee,Milwaukee,Wisconsin,53223,"2020-06-12 19:07:58"
8673,WI,38AA184A-08AD-4095-81A2-86412D50D341,MILWAUKEE,Milwaukee,Wisconsin,53217,"2020-06-13 12:24:37"
8674,NY,E67E5CCA-8DA9-4092-A244-D4B293BB9B58,"New York","New York","New York",10166,"2021-03-22 18:04:06"
8675,SC,37D3D03D-7656-42C4-B56B-1FFC774EB719,Columbia,Richland,"South Carolina",29201,"2018-03-23 18:24:24"
8676,SC,C15309BB-1B20-4622-896A-DEC2C021845C,Columbia,Richland,"South Carolina",29201,"2018-03-23 18:32:54"
8677,NY,F6F4C424-834B-4340-B1FC-39111FE238A6,"New York","New York","New York",10019,"2021-03-23 21:30:57"
8678,SC,667D7ADC-C7C2-40F9-AE38-C9B0F3C9D5A9,Columbia,Richland,"South Carolina",29201,"2018-03-23 18:45:12"
8679,CA,FCF1BD67-6C7C-44F8-BCB3-5C952B720D12,"San Francisco","San Francisco",California,94111,"2021-09-21 15:40:46"
8680,NC,CD461774-BB01-4CE6-8D1E-3A955A54AE00,Raleigh,Wake,"North Carolina",27624,"2021-01-11 22:30:23"
8681,WI,3FFD491F-D6E4-432A-86C0-3E483D5044F1,Waunakee,Dane,Wisconsin,53597,"2020-06-17 01:31:30"
8682,GA,8E209B85-EF5D-40B8-9993-2CEC16BCD29D,Macon,Bibb,Georgia,31201,"2021-04-17 19:10:19"
8683,FL,90E00283-7025-4F4E-89E9-97CFFE540457,"new port richey",Pasco,Florida,34652,"2018-10-29 12:37:51"
